user_id,event_date,event_timestamp,event_name,firebase_screen,firebase_screen_class,ga_session_id,ga_session_number,content_type,content,engagement_time_msec,Column1,Column2,Column3,Column4,Home_Button_Visibility,Category_Button_Visibility,Map_Button_Visibility,ITEM_RELEASE,ITEM_RATING,ITEM_VOTE_COUNT,ITEM_ORIGINAL_LANGUAGE,ITEM_GENRE,ITEM_POSITION_LIST,COLUMN,item_name,items
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612366210358003,select_content,HomeFragment,MainActivity_V1,1612365179,1,NavBar_Button,Map_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612366470035010,user_engagement,HomeFragment,MainActivity_V1,1612365179,1,,,112507,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612366730605001,screen_view,HomeFragment,MainActivity_V1,1612365179,1,,,7,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612367916152003,select_content,HomeFragment,MainActivity_V1,1612365179,1,NavBar_Button,Three_Col_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612368105838012,user_engagement,L3,MainActivity_V1,1612365179,1,,,1623,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612368114337017,select_content,Maps,MainActivity_V1,1612365179,1,NavBar_Button,Three_Col_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612368249726019,user_engagement,Maps,MainActivity_V1,1612365179,1,,,1222,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370323855074,user_engagement,L3,MainActivity_V1,1612365179,1,,,1618,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370528140095,user_engagement,L3,MainActivity_V1,1612365179,1,,,105181,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370537195087,screen_view,L2,MainActivity_V1,1612365179,1,,,4,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370537202088,screen_view,L3,MainActivity_V1,1612365179,1,,,1080,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370538263090,select_content,L3,MainActivity_V1,1612365179,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370667243002,screen_view,L1,MainActivity_V1,1612365179,1,,,3261,False,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370974416002,screen_view,L1,MainActivity_V1,1612365179,1,,,6316,False,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370974436000,screen_view,,MainActivity_V1,1612365179,1,,,16,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370982292012,user_engagement,L3,MainActivity_V1,1612365179,1,,,1543,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371250728007,screen_view,L3,MainActivity_V1,1612365179,1,,,,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371288592018,screen_view,L2,MainActivity_V1,1612365179,1,,,6,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371763963012,user_engagement,L3,MainActivity_V1,1612365179,1,,,1596,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371878393012,user_engagement,L3,MainActivity_V1,1612365179,1,,,3495,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612372337407000,screen_view,,MainActivity_V1,1612372205,1,,,5,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373418124019,select_content,L3,MainActivity_V1,1612372205,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373564760026,screen_view,,HomeDefinition,1612372205,1,,,,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373581855017,user_engagement,L2,MainActivity_V1,1612372205,1,,,2143,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373583241015,screen_view,L3,MainActivity_V1,1612372205,1,,,84,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373711870000,screen_view,,MainActivity_V1,1612372205,1,,,8,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373722706021,screen_view,L3,MainActivity_V1,1612372205,1,,,5,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373722713022,screen_view,L5,MainActivity_V1,1612372205,1,,,43262,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373874398004,screen_view,L5,MainActivity_V1,1612372205,1,,,2619,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612374084823004,select_content,L1,MainActivity_V1,1612372205,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612374084879006,screen_view,L2,MainActivity_V1,1612372205,1,,,4,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612365180875001,screen_view,HomeFragment,MainActivity_V1,1612365179,1,,,21,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612365368442002,select_content,Maps,MainActivity_V1,1612365179,1,NavBar_Button,Home_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612365453461002,screen_view,HomeFragment,MainActivity_V1,1612365179,1,,,7242,False,False,False,False,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612365460725004,screen_view,Maps,MainActivity_V1,1612365179,1,,,,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612365742366005,user_engagement,HomeFragment,MainActivity_V1,1612365179,1,,,7454,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612367916338005,user_engagement,HomeFragment,MainActivity_V1,1612365179,1,,,5424,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612368248482011,select_content,L3,MainActivity_V1,1612365179,1,NavBar_Button,Map_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612368252970017,screen_view,L3,MainActivity_V1,1612365179,1,,,,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612368302511000,screen_view,,MainActivity_V1,1612365179,1,,,11,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612368320721008,user_engagement,L3,MainActivity_V1,1612365179,1,,,15117,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370153112017,screen_view,L3,MainActivity_V1,1612365179,1,,,66,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370156034020,select_content,L1,MainActivity_V1,1612365179,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370322077050,select_content,L4,MainActivity_V1,1612365179,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370422142085,user_engagement,L3,MainActivity_V1,1612365179,1,,,2032,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370539649092,screen_view,L3,MainActivity_V1,1612365179,1,,,11,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370541237100,screen_view,L3,MainActivity_V1,1612365179,1,,,844,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370673460012,screen_view,L3,MainActivity_V1,1612365179,1,,,1075,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370991585022,screen_view,L2,MainActivity_V1,1612365179,1,,,12930,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371064897003,user_engagement,L1,MainActivity_V1,1612365179,1,,,60175,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371279766003,select_content,L1,MainActivity_V1,1612365179,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371878299009,screen_view,L2,MainActivity_V1,1612365179,1,,,6,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371884436016,screen_view,L1,MainActivity_V1,1612365179,1,,,76637,True,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612372386887002,screen_view,L1,MainActivity_V1,1612372205,1,,,5357,False,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373411334010,screen_view,L3,MainActivity_V1,1612372205,1,,,902,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373413368017,user_engagement,L3,MainActivity_V1,1612372205,1,,,1127,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373721417013,screen_view,L3,MainActivity_V1,1612372205,1,,,7,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373722838027,user_engagement,L3,MainActivity_V1,1612372205,1,,,672,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373767787030,screen_view,L3,MainActivity_V1,1612372205,1,,,7,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373874429005,user_engagement,L1,MainActivity_V1,1612372205,1,,,6390,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373964474017,user_engagement,L3,MainActivity_V1,1612372205,1,,,84109,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612372337401001,screen_view,L1,MainActivity_V1,1612372205,1,,,2,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612372340061006,screen_view,L2,MainActivity_V1,1612372205,1,,,5,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612372392289005,screen_view,L2,MainActivity_V1,1612372205,1,,,20,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373254889001,screen_view,,HomeDefinition,1612372205,1,,,,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373254920001,screen_view,L1,MainActivity_V1,1612372205,1,,,6,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373411322009,screen_view,L3,MainActivity_V1,1612372205,1,,,12,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373417391024,user_engagement,L5,MainActivity_V1,1612372205,1,,,2425,,,,,,,,,,,,,,,,
